31.4765398026	9.67633107575
-32.695735215	21.0010223192
-12.6975866059	29.4195797008
-1.04693757845	-3.5438127054
19.3189897853	-1.31503284476
-9.42534816238	-2.20374268075
20.6249202604	33.3339036523
16.1279139604	-13.5762835981
-21.1201335409	-3.92752708768
30.3776281229	32.8887036997
-8.60514666767	-5.04243775949
32.1229699907	-7.18690776183
-9.37772913573	32.5511978876
22.1310999976	-15.9124110251
-10.3864105897	22.6980490696
-20.8178566061	-14.7846489355
-9.23606145872	29.5816379663
16.7900678407	32.5499467925
23.1187106937	38.5887379354
22.162867823	3.30239594909
-39.4631663815	-2.34618784583
-5.20869069575	-8.22589926197
15.0926304501	29.4493176979
-33.270248615	-24.7563209945
-25.3935510924	-15.0590321902
14.9891781527	9.24783912299
-1.44612925471	28.9324001016
-8.88398712536	-16.937206376
9.69387157385	-20.194520735
0.566182662709	-17.098288106
5.52424379801	-6.29751925886
-18.1136575883	-38.2160478924
14.6578546551	4.20299106685
9.68716515084	9.32162298995
36.3366679465	-9.21796186157
-10.9087381768	18.4254562277
-19.6015457178	16.2509788775
-20.2425128597	-23.2939113901
19.823592449	-26.4556988016
28.9721624637	-8.59999996462
0.808045509438	-10.1606692579
-21.3419586637	-33.2066678185
-36.2844155521	-3.0025840452
-42.6408728738	-17.8672131562
-30.9415254591	-11.6454683203
-10.4815894695	-10.426776676
-32.0913458769	-16.1511533629
-31.5817463318	-16.282234837
2.91071065609	-13.6000596387
-11.4117901679	-4.55839264589
-31.8474945685	-6.09964937474
-23.0847797657	-20.811679843
-17.5423365585	-2.66013354498
-15.1703637755	-20.9338336421
6.30893277564	4.26481630651
-8.82826314384	-20.9519784777
17.9921828724	22.231766507
8.14032536623	-8.32973355735
-33.4473586486	-17.279661976
1.80363899765	-22.7628636555
1.56894085799	-27.3865984076
30.0012939093	2.07924509288
17.4496851482	35.0196442108
-40.7479597174	-2.94030013498
-33.5146608995	-24.5827420421
-10.5809104221	-14.6368945649
20.8190713885	14.0855255051
22.9158792775	-33.3715440553
-9.9300408524	32.0135601759
-12.4799435088	0.0458219211315
25.3003440873	-32.6784255506
-31.4693163969	-15.3074003675
4.25886184543	-30.3055151437
30.0020654475	11.5608188684
19.061426341	-13.0792091569
-22.5387273293	16.1647679923
0.0897441675299	40.1925163186
-12.1011781526	1.82971912993
5.49958725359	10.3067556657
-0.141754479982	33.410425674
-32.4996807414	2.5305788721
-10.7550358473	-23.2057104465
6.36716069536	10.7052302681
-4.99627843958	-30.8811984678
43.8787049663	11.3735814486
29.3461516566	26.0339212998
-7.18299638229	-29.3673403661
-24.1866326065	-27.3940655018
-15.5953972031	-3.08238524275
13.0917391763	-13.2783743312
-19.8355446842	-2.88365123064
-1.03152043943	18.2612030702
1.46832287492	-20.4258124018
-32.7972391569	-23.5339730126
11.1057525115	10.2525498129
27.8991855848	-3.23528613103
-12.9680315469	-4.01020714379
18.3760321177	-5.92791934102
-14.3722170432	-7.71714358272
-15.8345450498	32.7040707826
17.6197521295	5.46861164886
-12.2948928591	-6.54910361218
-33.9346485643	9.12888387105
-16.6058371788	32.5856983576
16.1118514999	-3.07531224634
1.29105603175	-20.5175034374
33.4466984718	9.75977909327
-28.0045270964	16.4010165259
23.0436276216	35.7174411415
-27.4361271679	6.34326731817
15.0165825919	-0.505788189639
30.380723412	1.97598013121
5.68284215145	-23.278857593
-6.18495750606	14.0799647231
14.7155257028	-14.459263197
-25.3752544111	-28.3140798626
27.9703542	-21.6552147705
-6.81511348696	31.990631653
33.1407243562	6.22210645294
25.2928964693	22.3379898764
31.6339492685	-9.38060618755
9.88008118199	4.43135571393
20.9019015166	40.1596773163
-1.2862678135	23.5074913349
-16.0316923906	-18.5375116093
5.78052649763	13.4864374515
22.2821048325	-4.39500621911
34.309532356	22.1700151521
-24.0807665887	12.5800094093
7.20544282941	0.978898877152
18.3594113867	-8.66821294943
22.8660006677	-33.375463661
18.4824904459	-5.86494449726
-11.4804305177	-4.52613296428
